spot,initial_image_file,x,y,image_file
Anglet_GrandePlage,2022-04-01_17-16jpg,0,0,Anglet_GrandePlage_2022-04-01_17-16_y-0_x-0.jpg
Anglet_GrandePlage,2022-04-01_17-16jpg,512,0,Anglet_GrandePlage_2022-04-01_17-16_y-0_x-512.jpg
Anglet_GrandePlage,2022-04-01_17-16jpg,1024,0,Anglet_GrandePlage_2022-04-01_17-16_y-0_x-1024.jpg
Anglet_GrandePlage,2022-04-01_17-16jpg,0,512,Anglet_GrandePlage_2022-04-01_17-16_y-512_x-0.jpg
Anglet_GrandePlage,2022-04-01_17-16jpg,512,512,Anglet_GrandePlage_2022-04-01_17-16_y-512_x-512.jpg
Anglet_GrandePlage,2022-04-01_17-16jpg,1024,512,Anglet_GrandePlage_2022-04-01_17-16_y-512_x-1024.jpg
Biarritz,2022-03-28_12-00jpg,0,0,Biarritz_2022-03-28_12-00_y-0_x-0.jpg
Biarritz,2022-03-28_12-00jpg,512,0,Biarritz_2022-03-28_12-00_y-0_x-512.jpg
Biarritz,2022-03-28_12-00jpg,1024,0,Biarritz_2022-03-28_12-00_y-0_x-1024.jpg
Biarritz,2022-03-28_12-00jpg,0,512,Biarritz_2022-03-28_12-00_y-512_x-0.jpg
Biarritz,2022-03-28_12-00jpg,512,512,Biarritz_2022-03-28_12-00_y-512_x-512.jpg
Biarritz,2022-03-28_12-00jpg,1024,512,Biarritz_2022-03-28_12-00_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,0,0,Capbreton_Santosha_2022-03-30_17-31_y-0_x-0.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,512,0,Capbreton_Santosha_2022-03-30_17-31_y-0_x-512.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,1024,0,Capbreton_Santosha_2022-03-30_17-31_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,0,512,Capbreton_Santosha_2022-03-30_17-31_y-512_x-0.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,512,512,Capbreton_Santosha_2022-03-30_17-31_y-512_x-512.jpg
Capbreton_Santosha,2022-03-30_17-31jpg,1024,512,Capbreton_Santosha_2022-03-30_17-31_y-512_x-1024.jpg
Biarritz,2022-03-30_17-45jpg,0,0,Biarritz_2022-03-30_17-45_y-0_x-0.jpg
Biarritz,2022-03-30_17-45jpg,512,0,Biarritz_2022-03-30_17-45_y-0_x-512.jpg
Biarritz,2022-03-30_17-45jpg,1024,0,Biarritz_2022-03-30_17-45_y-0_x-1024.jpg
Biarritz,2022-03-30_17-45jpg,0,512,Biarritz_2022-03-30_17-45_y-512_x-0.jpg
Biarritz,2022-03-30_17-45jpg,512,512,Biarritz_2022-03-30_17-45_y-512_x-512.jpg
Biarritz,2022-03-30_17-45jpg,1024,512,Biarritz_2022-03-30_17-45_y-512_x-1024.jpg
Biarritz,2022-03-28_16-15jpg,0,0,Biarritz_2022-03-28_16-15_y-0_x-0.jpg
Biarritz,2022-03-28_16-15jpg,512,0,Biarritz_2022-03-28_16-15_y-0_x-512.jpg
Biarritz,2022-03-28_16-15jpg,1024,0,Biarritz_2022-03-28_16-15_y-0_x-1024.jpg
Biarritz,2022-03-28_16-15jpg,0,512,Biarritz_2022-03-28_16-15_y-512_x-0.jpg
Biarritz,2022-03-28_16-15jpg,512,512,Biarritz_2022-03-28_16-15_y-512_x-512.jpg
Biarritz,2022-03-28_16-15jpg,1024,512,Biarritz_2022-03-28_16-15_y-512_x-1024.jpg
Biarritz,2022-03-26_18-45jpg,0,0,Biarritz_2022-03-26_18-45_y-0_x-0.jpg
Biarritz,2022-03-26_18-45jpg,512,0,Biarritz_2022-03-26_18-45_y-0_x-512.jpg
Biarritz,2022-03-26_18-45jpg,1024,0,Biarritz_2022-03-26_18-45_y-0_x-1024.jpg
Biarritz,2022-03-26_18-45jpg,0,512,Biarritz_2022-03-26_18-45_y-512_x-0.jpg
Biarritz,2022-03-26_18-45jpg,512,512,Biarritz_2022-03-26_18-45_y-512_x-512.jpg
Biarritz,2022-03-26_18-45jpg,1024,512,Biarritz_2022-03-26_18-45_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,0,0,Capbreton_Santosha_2022-03-24_14-15_y-0_x-0.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,512,0,Capbreton_Santosha_2022-03-24_14-15_y-0_x-512.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,1024,0,Capbreton_Santosha_2022-03-24_14-15_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,0,512,Capbreton_Santosha_2022-03-24_14-15_y-512_x-0.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,512,512,Capbreton_Santosha_2022-03-24_14-15_y-512_x-512.jpg
Capbreton_Santosha,2022-03-24_14-15jpg,1024,512,Capbreton_Santosha_2022-03-24_14-15_y-512_x-1024.jpg
Biarritz,2022-03-21_18-45jpg,0,0,Biarritz_2022-03-21_18-45_y-0_x-0.jpg
Biarritz,2022-03-21_18-45jpg,512,0,Biarritz_2022-03-21_18-45_y-0_x-512.jpg
Biarritz,2022-03-21_18-45jpg,1024,0,Biarritz_2022-03-21_18-45_y-0_x-1024.jpg
Biarritz,2022-03-21_18-45jpg,0,512,Biarritz_2022-03-21_18-45_y-512_x-0.jpg
Biarritz,2022-03-21_18-45jpg,512,512,Biarritz_2022-03-21_18-45_y-512_x-512.jpg
Biarritz,2022-03-21_18-45jpg,1024,512,Biarritz_2022-03-21_18-45_y-512_x-1024.jpg
Lacanau,2022-04-02_11-01jpg,0,0,Lacanau_2022-04-02_11-01_y-0_x-0.jpg
Lacanau,2022-04-02_11-01jpg,512,0,Lacanau_2022-04-02_11-01_y-0_x-512.jpg
Lacanau,2022-03-25_12-45jpg,0,0,Lacanau_2022-03-25_12-45_y-0_x-0.jpg
Lacanau,2022-03-25_12-45jpg,512,0,Lacanau_2022-03-25_12-45_y-0_x-512.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,0,0,Capbreton_Santosha_2022-03-18_12-30_y-0_x-0.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,512,0,Capbreton_Santosha_2022-03-18_12-30_y-0_x-512.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,1024,0,Capbreton_Santosha_2022-03-18_12-30_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,0,512,Capbreton_Santosha_2022-03-18_12-30_y-512_x-0.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,512,512,Capbreton_Santosha_2022-03-18_12-30_y-512_x-512.jpg
Capbreton_Santosha,2022-03-18_12-30jpg,1024,512,Capbreton_Santosha_2022-03-18_12-30_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,0,0,Capbreton_Santosha_2022-03-17_15-15_y-0_x-0.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,512,0,Capbreton_Santosha_2022-03-17_15-15_y-0_x-512.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,1024,0,Capbreton_Santosha_2022-03-17_15-15_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,0,512,Capbreton_Santosha_2022-03-17_15-15_y-512_x-0.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,512,512,Capbreton_Santosha_2022-03-17_15-15_y-512_x-512.jpg
Capbreton_Santosha,2022-03-17_15-15jpg,1024,512,Capbreton_Santosha_2022-03-17_15-15_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,0,0,Capbreton_Santosha_2022-03-28_16-00_y-0_x-0.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,512,0,Capbreton_Santosha_2022-03-28_16-00_y-0_x-512.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,1024,0,Capbreton_Santosha_2022-03-28_16-00_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,0,512,Capbreton_Santosha_2022-03-28_16-00_y-512_x-0.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,512,512,Capbreton_Santosha_2022-03-28_16-00_y-512_x-512.jpg
Capbreton_Santosha,2022-03-28_16-00jpg,1024,512,Capbreton_Santosha_2022-03-28_16-00_y-512_x-1024.jpg
Biarritz,2022-03-23_17-30jpg,0,0,Biarritz_2022-03-23_17-30_y-0_x-0.jpg
Biarritz,2022-03-23_17-30jpg,512,0,Biarritz_2022-03-23_17-30_y-0_x-512.jpg
Biarritz,2022-03-23_17-30jpg,1024,0,Biarritz_2022-03-23_17-30_y-0_x-1024.jpg
Biarritz,2022-03-23_17-30jpg,0,512,Biarritz_2022-03-23_17-30_y-512_x-0.jpg
Biarritz,2022-03-23_17-30jpg,512,512,Biarritz_2022-03-23_17-30_y-512_x-512.jpg
Biarritz,2022-03-23_17-30jpg,1024,512,Biarritz_2022-03-23_17-30_y-512_x-1024.jpg
Lacanau,2022-03-12_13-37jpg,0,0,Lacanau_2022-03-12_13-37_y-0_x-0.jpg
Lacanau,2022-03-12_13-37jpg,512,0,Lacanau_2022-03-12_13-37_y-0_x-512.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,0,0,Capbreton_Prevent_2022-03-13_18-20_y-0_x-0.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,512,0,Capbreton_Prevent_2022-03-13_18-20_y-0_x-512.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,1024,0,Capbreton_Prevent_2022-03-13_18-20_y-0_x-1024.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,0,512,Capbreton_Prevent_2022-03-13_18-20_y-512_x-0.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,512,512,Capbreton_Prevent_2022-03-13_18-20_y-512_x-512.jpg
Capbreton_Prevent,2022-03-13_18-20jpg,1024,512,Capbreton_Prevent_2022-03-13_18-20_y-512_x-1024.jpg
Biarritz,2022-03-31_15-15jpg,0,0,Biarritz_2022-03-31_15-15_y-0_x-0.jpg
Biarritz,2022-03-31_15-15jpg,512,0,Biarritz_2022-03-31_15-15_y-0_x-512.jpg
Biarritz,2022-03-31_15-15jpg,1024,0,Biarritz_2022-03-31_15-15_y-0_x-1024.jpg
Biarritz,2022-03-31_15-15jpg,0,512,Biarritz_2022-03-31_15-15_y-512_x-0.jpg
Biarritz,2022-03-31_15-15jpg,512,512,Biarritz_2022-03-31_15-15_y-512_x-512.jpg
Biarritz,2022-03-31_15-15jpg,1024,512,Biarritz_2022-03-31_15-15_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,0,0,Anglet_GrandePlage_2022-03-30_15-15_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,512,0,Anglet_GrandePlage_2022-03-30_15-15_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,1024,0,Anglet_GrandePlage_2022-03-30_15-15_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,0,512,Anglet_GrandePlage_2022-03-30_15-15_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,512,512,Anglet_GrandePlage_2022-03-30_15-15_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-30_15-15jpg,1024,512,Anglet_GrandePlage_2022-03-30_15-15_y-512_x-1024.jpg
Biarritz,2022-03-24_16-15jpg,0,0,Biarritz_2022-03-24_16-15_y-0_x-0.jpg
Biarritz,2022-03-24_16-15jpg,512,0,Biarritz_2022-03-24_16-15_y-0_x-512.jpg
Biarritz,2022-03-24_16-15jpg,1024,0,Biarritz_2022-03-24_16-15_y-0_x-1024.jpg
Biarritz,2022-03-24_16-15jpg,0,512,Biarritz_2022-03-24_16-15_y-512_x-0.jpg
Biarritz,2022-03-24_16-15jpg,512,512,Biarritz_2022-03-24_16-15_y-512_x-512.jpg
Biarritz,2022-03-24_16-15jpg,1024,512,Biarritz_2022-03-24_16-15_y-512_x-1024.jpg
Lacanau,2022-03-23_16-30jpg,0,0,Lacanau_2022-03-23_16-30_y-0_x-0.jpg
Lacanau,2022-03-23_16-30jpg,512,0,Lacanau_2022-03-23_16-30_y-0_x-512.jpg
Biarritz,2022-03-31_16-30jpg,0,0,Biarritz_2022-03-31_16-30_y-0_x-0.jpg
Biarritz,2022-03-31_16-30jpg,512,0,Biarritz_2022-03-31_16-30_y-0_x-512.jpg
Biarritz,2022-03-31_16-30jpg,1024,0,Biarritz_2022-03-31_16-30_y-0_x-1024.jpg
Biarritz,2022-03-31_16-30jpg,0,512,Biarritz_2022-03-31_16-30_y-512_x-0.jpg
Biarritz,2022-03-31_16-30jpg,512,512,Biarritz_2022-03-31_16-30_y-512_x-512.jpg
Biarritz,2022-03-31_16-30jpg,1024,512,Biarritz_2022-03-31_16-30_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,0,0,Anglet_GrandePlage_2022-03-30_17-15_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,512,0,Anglet_GrandePlage_2022-03-30_17-15_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,1024,0,Anglet_GrandePlage_2022-03-30_17-15_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,0,512,Anglet_GrandePlage_2022-03-30_17-15_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,512,512,Anglet_GrandePlage_2022-03-30_17-15_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-30_17-15jpg,1024,512,Anglet_GrandePlage_2022-03-30_17-15_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,0,0,Capbreton_Santosha_2022-03-23_12-45_y-0_x-0.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,512,0,Capbreton_Santosha_2022-03-23_12-45_y-0_x-512.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,1024,0,Capbreton_Santosha_2022-03-23_12-45_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,0,512,Capbreton_Santosha_2022-03-23_12-45_y-512_x-0.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,512,512,Capbreton_Santosha_2022-03-23_12-45_y-512_x-512.jpg
Capbreton_Santosha,2022-03-23_12-45jpg,1024,512,Capbreton_Santosha_2022-03-23_12-45_y-512_x-1024.jpg
Lacanau,2022-04-01_12-46jpg,0,0,Lacanau_2022-04-01_12-46_y-0_x-0.jpg
Lacanau,2022-04-01_12-46jpg,512,0,Lacanau_2022-04-01_12-46_y-0_x-512.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,0,0,Capbreton_Prevent_2022-03-17_16-32_y-0_x-0.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,512,0,Capbreton_Prevent_2022-03-17_16-32_y-0_x-512.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,1024,0,Capbreton_Prevent_2022-03-17_16-32_y-0_x-1024.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,0,512,Capbreton_Prevent_2022-03-17_16-32_y-512_x-0.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,512,512,Capbreton_Prevent_2022-03-17_16-32_y-512_x-512.jpg
Capbreton_Prevent,2022-03-17_16-32jpg,1024,512,Capbreton_Prevent_2022-03-17_16-32_y-512_x-1024.jpg
Biarritz,2022-03-27_16-45jpg,0,0,Biarritz_2022-03-27_16-45_y-0_x-0.jpg
Biarritz,2022-03-27_16-45jpg,512,0,Biarritz_2022-03-27_16-45_y-0_x-512.jpg
Biarritz,2022-03-27_16-45jpg,1024,0,Biarritz_2022-03-27_16-45_y-0_x-1024.jpg
Biarritz,2022-03-27_16-45jpg,0,512,Biarritz_2022-03-27_16-45_y-512_x-0.jpg
Biarritz,2022-03-27_16-45jpg,512,512,Biarritz_2022-03-27_16-45_y-512_x-512.jpg
Biarritz,2022-03-27_16-45jpg,1024,512,Biarritz_2022-03-27_16-45_y-512_x-1024.jpg
Lacanau,2022-03-25_15-15jpg,0,0,Lacanau_2022-03-25_15-15_y-0_x-0.jpg
Lacanau,2022-03-25_15-15jpg,512,0,Lacanau_2022-03-25_15-15_y-0_x-512.jpg
Biarritz,2022-03-17_16-32jpg,0,0,Biarritz_2022-03-17_16-32_y-0_x-0.jpg
Biarritz,2022-03-17_16-32jpg,512,0,Biarritz_2022-03-17_16-32_y-0_x-512.jpg
Biarritz,2022-03-17_16-32jpg,1024,0,Biarritz_2022-03-17_16-32_y-0_x-1024.jpg
Biarritz,2022-03-17_16-32jpg,0,512,Biarritz_2022-03-17_16-32_y-512_x-0.jpg
Biarritz,2022-03-17_16-32jpg,512,512,Biarritz_2022-03-17_16-32_y-512_x-512.jpg
Biarritz,2022-03-17_16-32jpg,1024,512,Biarritz_2022-03-17_16-32_y-512_x-1024.jpg
Biarritz,2022-03-20_15-15jpg,0,0,Biarritz_2022-03-20_15-15_y-0_x-0.jpg
Biarritz,2022-03-20_15-15jpg,512,0,Biarritz_2022-03-20_15-15_y-0_x-512.jpg
Biarritz,2022-03-20_15-15jpg,1024,0,Biarritz_2022-03-20_15-15_y-0_x-1024.jpg
Biarritz,2022-03-20_15-15jpg,0,512,Biarritz_2022-03-20_15-15_y-512_x-0.jpg
Biarritz,2022-03-20_15-15jpg,512,512,Biarritz_2022-03-20_15-15_y-512_x-512.jpg
Biarritz,2022-03-20_15-15jpg,1024,512,Biarritz_2022-03-20_15-15_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,0,0,Anglet_GrandePlage_2022-03-13_15-41_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,512,0,Anglet_GrandePlage_2022-03-13_15-41_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,1024,0,Anglet_GrandePlage_2022-03-13_15-41_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,0,512,Anglet_GrandePlage_2022-03-13_15-41_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,512,512,Anglet_GrandePlage_2022-03-13_15-41_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-13_15-41jpg,1024,512,Anglet_GrandePlage_2022-03-13_15-41_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,0,0,Anglet_GrandePlage_2022-03-25_08-45_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,512,0,Anglet_GrandePlage_2022-03-25_08-45_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,1024,0,Anglet_GrandePlage_2022-03-25_08-45_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,0,512,Anglet_GrandePlage_2022-03-25_08-45_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,512,512,Anglet_GrandePlage_2022-03-25_08-45_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-25_08-45jpg,1024,512,Anglet_GrandePlage_2022-03-25_08-45_y-512_x-1024.jpg
Lacanau,2022-03-20_16-15jpg,0,0,Lacanau_2022-03-20_16-15_y-0_x-0.jpg
Lacanau,2022-03-20_16-15jpg,512,0,Lacanau_2022-03-20_16-15_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,0,0,Anglet_GrandePlage_2022-03-27_13-30_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,512,0,Anglet_GrandePlage_2022-03-27_13-30_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,1024,0,Anglet_GrandePlage_2022-03-27_13-30_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,0,512,Anglet_GrandePlage_2022-03-27_13-30_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,512,512,Anglet_GrandePlage_2022-03-27_13-30_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-27_13-30jpg,1024,512,Anglet_GrandePlage_2022-03-27_13-30_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,0,0,Anglet_GrandePlage_2022-03-14_17-01_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,512,0,Anglet_GrandePlage_2022-03-14_17-01_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,1024,0,Anglet_GrandePlage_2022-03-14_17-01_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,0,512,Anglet_GrandePlage_2022-03-14_17-01_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,512,512,Anglet_GrandePlage_2022-03-14_17-01_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-14_17-01jpg,1024,512,Anglet_GrandePlage_2022-03-14_17-01_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,0,0,Capbreton_Santosha_2022-03-25_14-00_y-0_x-0.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,512,0,Capbreton_Santosha_2022-03-25_14-00_y-0_x-512.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,1024,0,Capbreton_Santosha_2022-03-25_14-00_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,0,512,Capbreton_Santosha_2022-03-25_14-00_y-512_x-0.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,512,512,Capbreton_Santosha_2022-03-25_14-00_y-512_x-512.jpg
Capbreton_Santosha,2022-03-25_14-00jpg,1024,512,Capbreton_Santosha_2022-03-25_14-00_y-512_x-1024.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,0,0,Capbreton_Santosha_2022-04-02_07-31_y-0_x-0.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,512,0,Capbreton_Santosha_2022-04-02_07-31_y-0_x-512.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,1024,0,Capbreton_Santosha_2022-04-02_07-31_y-0_x-1024.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,0,512,Capbreton_Santosha_2022-04-02_07-31_y-512_x-0.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,512,512,Capbreton_Santosha_2022-04-02_07-31_y-512_x-512.jpg
Capbreton_Santosha,2022-04-02_07-31jpg,1024,512,Capbreton_Santosha_2022-04-02_07-31_y-512_x-1024.jpg
Lacanau,2022-03-31_16-46jpg,0,0,Lacanau_2022-03-31_16-46_y-0_x-0.jpg
Lacanau,2022-03-31_16-46jpg,512,0,Lacanau_2022-03-31_16-46_y-0_x-512.jpg
Lacanau,2022-04-01_18-31jpg,0,0,Lacanau_2022-04-01_18-31_y-0_x-0.jpg
Lacanau,2022-04-01_18-31jpg,512,0,Lacanau_2022-04-01_18-31_y-0_x-512.jpg
Biarritz,2022-03-25_09-15jpg,0,0,Biarritz_2022-03-25_09-15_y-0_x-0.jpg
Biarritz,2022-03-25_09-15jpg,512,0,Biarritz_2022-03-25_09-15_y-0_x-512.jpg
Biarritz,2022-03-25_09-15jpg,1024,0,Biarritz_2022-03-25_09-15_y-0_x-1024.jpg
Biarritz,2022-03-25_09-15jpg,0,512,Biarritz_2022-03-25_09-15_y-512_x-0.jpg
Biarritz,2022-03-25_09-15jpg,512,512,Biarritz_2022-03-25_09-15_y-512_x-512.jpg
Biarritz,2022-03-25_09-15jpg,1024,512,Biarritz_2022-03-25_09-15_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,0,0,Capbreton_Santosha_2022-03-11_18-52_y-0_x-0.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,512,0,Capbreton_Santosha_2022-03-11_18-52_y-0_x-512.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,1024,0,Capbreton_Santosha_2022-03-11_18-52_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,0,512,Capbreton_Santosha_2022-03-11_18-52_y-512_x-0.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,512,512,Capbreton_Santosha_2022-03-11_18-52_y-512_x-512.jpg
Capbreton_Santosha,2022-03-11_18-52jpg,1024,512,Capbreton_Santosha_2022-03-11_18-52_y-512_x-1024.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,0,0,Capbreton_Santosha_2022-03-17_16-15_y-0_x-0.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,512,0,Capbreton_Santosha_2022-03-17_16-15_y-0_x-512.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,1024,0,Capbreton_Santosha_2022-03-17_16-15_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,0,512,Capbreton_Santosha_2022-03-17_16-15_y-512_x-0.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,512,512,Capbreton_Santosha_2022-03-17_16-15_y-512_x-512.jpg
Capbreton_Santosha,2022-03-17_16-15jpg,1024,512,Capbreton_Santosha_2022-03-17_16-15_y-512_x-1024.jpg
Lacanau,2022-03-27_18-30jpg,0,0,Lacanau_2022-03-27_18-30_y-0_x-0.jpg
Lacanau,2022-03-27_18-30jpg,512,0,Lacanau_2022-03-27_18-30_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,0,0,Anglet_GrandePlage_2022-03-28_15-00_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,512,0,Anglet_GrandePlage_2022-03-28_15-00_y-0_x-512.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,1024,0,Anglet_GrandePlage_2022-03-28_15-00_y-0_x-1024.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,0,512,Anglet_GrandePlage_2022-03-28_15-00_y-512_x-0.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,512,512,Anglet_GrandePlage_2022-03-28_15-00_y-512_x-512.jpg
Anglet_GrandePlage,2022-03-28_15-00jpg,1024,512,Anglet_GrandePlage_2022-03-28_15-00_y-512_x-1024.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,0,0,Capbreton_Santosha_2022-04-02_09-31_y-0_x-0.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,512,0,Capbreton_Santosha_2022-04-02_09-31_y-0_x-512.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,1024,0,Capbreton_Santosha_2022-04-02_09-31_y-0_x-1024.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,0,512,Capbreton_Santosha_2022-04-02_09-31_y-512_x-0.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,512,512,Capbreton_Santosha_2022-04-02_09-31_y-512_x-512.jpg
Capbreton_Santosha,2022-04-02_09-31jpg,1024,512,Capbreton_Santosha_2022-04-02_09-31_y-512_x-1024.jpg
Lacanau,2022-03-18_12-15jpg,0,0,Lacanau_2022-03-18_12-15_y-0_x-0.jpg
Lacanau,2022-03-18_12-15jpg,512,0,Lacanau_2022-03-18_12-15_y-0_x-512.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,0,0,Capbreton_Santosha_2022-03-29_08-00_y-0_x-0.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,512,0,Capbreton_Santosha_2022-03-29_08-00_y-0_x-512.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,1024,0,Capbreton_Santosha_2022-03-29_08-00_y-0_x-1024.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,0,512,Capbreton_Santosha_2022-03-29_08-00_y-512_x-0.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,512,512,Capbreton_Santosha_2022-03-29_08-00_y-512_x-512.jpg
Capbreton_Santosha,2022-03-29_08-00jpg,1024,512,Capbreton_Santosha_2022-03-29_08-00_y-512_x-1024.jpg
Anglet_GrandePlage,2022-03-30_08-45jpg,0,0,Anglet_GrandePlage_2022-03-30_08-45_y-0_x-0.jpg
Anglet_GrandePlage,2022-03-30_08-45jpg,512,0,Anglet_GrandePlage_2022-03-30_08-45_y-0_x-512.jpg
